Junction,week,day,traffic_time,month,Traffic_Level
2,2,2,17,11,Low
2,2,2,18,11,Low
2,2,2,19,11,Low
2,2,2,20,11,Low
2,2,2,21,11,Low
2,2,2,22,11,Low
2,2,2,23,11,Low
2,2,3,0,11,Low
2,2,3,1,11,Low
2,2,3,2,11,Low
2,2,3,3,11,Low
2,2,3,4,11,Low
2,2,3,5,11,Low
2,2,3,6,11,Low
2,2,3,7,11,Low
2,2,3,8,11,Low
2,2,3,9,11,Low
2,2,3,10,11,Low
2,2,3,11,11,Low
2,2,3,12,11,Low
2,2,3,13,11,Low
2,2,3,14,11,Low
2,2,3,15,11,Low
2,2,3,16,11,Low
2,2,3,17,11,Low
2,2,3,18,11,Low
2,2,3,19,11,Low
2,2,3,20,11,Low
2,2,3,21,11,Low
2,2,3,22,11,Low
2,2,3,23,11,Low
2,2,4,0,11,Low
2,2,4,1,11,Low
2,2,4,2,11,Low
2,2,4,3,11,Low
2,2,4,4,11,Low
2,2,4,5,11,Low
2,2,4,6,11,Low
2,2,4,7,11,Low
2,2,4,8,11,Low
2,2,4,9,11,Low
2,2,4,10,11,Low
2,2,4,11,11,Low
2,2,4,12,11,Low
2,2,4,13,11,Low
2,2,4,14,11,Low
2,2,4,15,11,Low
2,2,4,16,11,Low
2,2,4,17,11,Low
2,2,4,18,11,Low
2,2,4,19,11,Low
2,2,4,20,11,Low
2,2,4,21,11,Low
2,2,4,22,11,Low
2,2,4,23,11,Low
2,2,5,0,11,Low
2,2,5,1,11,Low
2,2,5,2,11,Low
2,2,5,3,11,Low
2,2,5,4,11,Low
2,2,5,5,11,Low
2,2,5,6,11,Low
2,2,5,7,11,Low
2,2,5,8,11,Low
2,2,5,9,11,Low
2,2,5,10,11,Low
2,2,5,11,11,Low
2,2,5,12,11,Low
2,2,5,13,11,Low
2,2,5,14,11,Low
2,2,5,15,11,Low
2,2,5,16,11,Low
2,2,5,17,11,Low
2,2,5,18,11,Low
2,2,5,19,11,Low
2,2,5,20,11,Low
2,2,5,21,11,Low
2,2,5,22,11,Low
2,2,5,23,11,Low
2,2,6,0,11,Low
2,2,6,1,11,Low
2,2,6,2,11,Low
2,2,6,3,11,Low
2,2,6,4,11,Low
2,2,6,5,11,Low
2,2,6,6,11,Low
2,2,6,7,11,Low
2,2,6,8,11,Low
2,2,6,9,11,Low
2,2,6,10,11,Low
2,2,6,11,11,Low
2,2,6,12,11,Low
2,2,6,13,11,Low
2,2,6,14,11,Low
2,2,6,15,11,Low
2,2,6,16,11,Low
2,2,6,17,11,Low
2,2,6,18,11,Low
2,2,6,19,11,Low
2,2,6,20,11,Low
2,2,6,21,11,Low
2,2,6,22,11,Low
2,2,6,23,11,Low
2,2,7,0,11,Low
2,2,7,1,11,Low
2,2,7,2,11,Low
2,2,7,3,11,Low
2,2,7,4,11,Low
2,2,7,5,11,Low
2,2,7,6,11,Low
2,2,7,7,11,Low
2,2,7,8,11,Low
2,2,7,9,11,Low
2,2,7,10,11,Low
2,2,7,11,11,Low
2,2,7,12,11,Low
2,2,7,13,11,Low
2,2,7,14,11,Low
2,2,7,15,11,Low
2,2,7,16,11,Low
2,2,7,17,11,Low
2,2,7,18,11,Low
2,2,7,19,11,Low
2,2,7,20,11,Low
2,2,7,21,11,Low
2,2,7,22,11,Low
2,2,7,23,11,Low
2,3,1,0,11,Low
2,3,1,1,11,Low
2,3,1,2,11,Low
2,3,1,3,11,Low
2,3,1,4,11,Low
2,3,1,5,11,Low
2,3,1,6,11,Low
2,3,1,7,11,Low
2,3,1,8,11,Low
2,3,1,9,11,Low
2,3,1,10,11,Low
2,3,1,11,11,Low
2,3,1,12,11,Low
2,3,1,13,11,Low
2,3,1,14,11,Low
2,3,1,15,11,Low
2,3,1,16,11,Low
2,3,1,17,11,Low
2,3,1,18,11,Low
2,3,1,19,11,Low
2,3,1,20,11,Low
2,3,1,21,11,Low
2,3,1,22,11,Low
2,3,1,23,11,Low
2,3,2,0,11,Low
2,3,2,1,11,Low
2,3,2,2,11,Low
2,3,2,3,11,Low
2,3,2,4,11,Low
2,3,2,5,11,Low
2,3,2,6,11,Low
2,3,2,7,11,Low
2,3,2,8,11,Low
2,3,2,9,11,Low
2,3,2,10,11,Low
2,3,2,11,11,Low
2,3,2,12,11,Low
2,3,2,13,11,Low
2,3,2,14,11,Low
2,3,2,15,11,Low
2,3,2,16,11,Low
2,3,2,17,11,Low
2,3,2,18,11,Low
2,3,2,19,11,Low
2,3,2,20,11,Low
2,3,2,21,11,Low
2,3,2,22,11,Low
2,3,2,23,11,Low
2,3,3,0,11,Low
2,3,3,1,11,Low
2,3,3,2,11,Low
2,3,3,3,11,Low
2,3,3,4,11,Low
2,3,3,5,11,Low
2,3,3,6,11,Low
2,3,3,7,11,Low
2,3,3,8,11,Low
2,3,3,9,11,Low
2,3,3,10,11,Low
2,3,3,11,11,Low
2,3,3,12,11,Low
2,3,3,13,11,Low
2,3,3,14,11,Low
2,3,3,15,11,Low
2,3,3,16,11,Low
2,3,3,17,11,Low
2,3,3,18,11,Low
2,3,3,19,11,Low
2,3,3,20,11,Low
2,3,3,21,11,Low
2,3,3,22,11,Low
2,3,3,23,11,Low
2,3,4,0,11,Low
2,3,4,1,11,Low
2,3,4,2,11,Low
2,3,4,3,11,Low
2,3,4,4,11,Low
2,3,4,5,11,Low
2,3,4,6,11,Low
2,3,4,7,11,Low
2,3,4,8,11,Low
2,3,4,9,11,Low
2,3,4,10,11,Low
2,3,4,11,11,Low
2,3,4,12,11,Low
2,3,4,13,11,Low
2,3,4,14,11,Low
2,3,4,15,11,Low
2,3,4,16,11,Low
2,3,4,17,11,Low
2,3,4,18,11,Low
2,3,4,19,11,Low
2,3,4,20,11,Low
2,3,4,21,11,Low
2,3,4,22,11,Low
2,3,4,23,11,Low
2,3,5,0,11,Low
2,3,5,1,11,Low
2,3,5,2,11,Low
2,3,5,3,11,Low
2,3,5,4,11,Low
2,3,5,5,11,Low
2,3,5,6,11,Low
2,3,5,7,11,Low
2,3,5,8,11,Low
2,3,5,9,11,Low
2,3,5,10,11,Low
2,3,5,11,11,Low
2,3,5,12,11,Low
2,3,5,13,11,Low
2,3,5,14,11,Low
2,3,5,15,11,Low
2,3,5,16,11,Low
2,3,5,17,11,Low
2,3,5,18,11,Low
2,3,5,19,11,Low
2,3,5,20,11,Low
2,3,5,21,11,Low
2,3,5,22,11,Low
2,3,5,23,11,Low
2,3,6,0,11,Low
2,3,6,1,11,Low
2,3,6,2,11,Low
2,3,6,3,11,Low
2,3,6,4,11,Low
2,3,6,5,11,Low
2,3,6,6,11,Low
2,3,6,7,11,Low
2,3,6,8,11,Low
2,3,6,9,11,Low
2,3,6,10,11,Low
2,3,6,11,11,Low
2,3,6,12,11,Low
2,3,6,13,11,Low
2,3,6,14,11,Low
2,3,6,15,11,Low
2,3,6,16,11,Low
2,3,6,17,11,Low
2,3,6,18,11,Low
2,3,6,19,11,Low
2,3,6,20,11,Low
2,3,6,21,11,Low
2,3,6,22,11,Low
2,3,6,23,11,Low
2,3,7,0,11,Low
2,3,7,1,11,Low
2,3,7,2,11,Low
2,3,7,3,11,Low
2,3,7,4,11,Low
2,3,7,5,11,Low
2,3,7,6,11,Low
2,3,7,7,11,Low
2,3,7,8,11,Low
2,3,7,9,11,Low
2,3,7,10,11,Low
2,3,7,11,11,Low
2,3,7,12,11,Low
2,3,7,13,11,Low
2,3,7,14,11,Low
2,3,7,15,11,Low
2,3,7,16,11,Low
2,3,7,17,11,Low
2,3,7,18,11,Low
2,3,7,19,11,Low
2,3,7,20,11,Low
2,3,7,21,11,Low
2,3,7,22,11,Low
2,3,7,23,11,Low
2,4,1,0,11,Low
2,4,1,1,11,Low
2,4,1,2,11,Low
2,4,1,3,11,Low
2,4,1,4,11,Low
2,4,1,5,11,Low
2,4,1,6,11,Low
2,4,1,7,11,Low
2,4,1,8,11,Low
2,4,1,9,11,Low
2,4,1,10,11,Low
2,4,1,11,11,Low
2,4,1,12,11,Low
2,4,1,13,11,Low
2,4,1,14,11,Low
2,4,1,15,11,Low
2,4,1,16,11,Low
2,4,1,17,11,Low
2,4,1,18,11,Low
2,4,1,19,11,Low
2,4,1,20,11,Low
2,4,1,21,11,Low
2,4,1,22,11,Low
2,4,1,23,11,Low
2,4,2,0,11,Low
2,4,2,1,11,Low
2,4,2,2,11,Low
2,4,2,3,11,Low
2,4,2,4,11,Low
2,4,2,5,11,Low
2,4,2,6,11,Low
2,4,2,7,11,Low
2,4,2,8,11,Low
2,4,2,9,11,Low
2,4,2,10,11,Low
2,4,2,11,11,Low
2,4,2,12,11,Low
2,4,2,13,11,Low
2,4,2,14,11,Low
2,4,2,15,11,Low
2,4,2,16,11,Low
2,4,2,17,11,Low
2,4,2,18,11,Low
2,4,2,19,11,Low
2,4,2,20,11,Low
2,4,2,21,11,Low
2,4,2,22,11,Low
2,4,2,23,11,Low
2,4,3,0,11,Low
2,4,3,1,11,Low
2,4,3,2,11,Low
2,4,3,3,11,Low
2,4,3,4,11,Low
2,4,3,5,11,Low
2,4,3,6,11,Low
2,4,3,7,11,Low
2,4,3,8,11,Low
2,4,3,9,11,Low
2,4,3,10,11,Low
2,4,3,11,11,Low
2,4,3,12,11,Low
2,4,3,13,11,Low
2,4,3,14,11,Low
2,4,3,15,11,Low
2,4,3,16,11,Low
2,4,3,17,11,Low
2,4,3,18,11,Low
2,4,3,19,11,Low
2,4,3,20,11,Low
2,4,3,21,11,Low
2,4,3,22,11,Low
2,4,3,23,11,Low
2,0,4,0,12,Low
2,0,4,1,12,Low
2,0,4,2,12,Low
2,0,4,3,12,Low
2,0,4,4,12,Low
2,0,4,5,12,Low
2,0,4,6,12,Low
2,0,4,7,12,Low
2,0,4,8,12,Low
2,0,4,9,12,Low
2,0,4,10,12,Low
2,0,4,11,12,Low
2,0,4,12,12,Low
2,0,4,13,12,Low
2,0,4,14,12,Low
2,0,4,15,12,Low
2,0,4,16,12,Low
2,0,4,17,12,Low
2,0,4,18,12,Low
2,0,4,19,12,Low
2,0,4,20,12,Low
2,0,4,21,12,Low
2,0,4,22,12,Low
2,0,4,23,12,Low
2,0,5,0,12,Low
2,0,5,1,12,Low
2,0,5,2,12,Low
2,0,5,3,12,Low
2,0,5,4,12,Low
2,0,5,5,12,Low
2,0,5,6,12,Low
2,0,5,7,12,Low
2,0,5,8,12,Low
2,0,5,9,12,Low
2,0,5,10,12,Low
2,0,5,11,12,Low
2,0,5,12,12,Low
2,0,5,13,12,Low
2,0,5,14,12,Low
2,0,5,15,12,Low
2,0,5,16,12,Low
2,0,5,17,12,Low
2,0,5,18,12,Low
2,0,5,19,12,Low
2,0,5,20,12,Low
2,0,5,21,12,Low
2,0,5,22,12,Low
2,0,5,23,12,Low
2,0,6,0,12,Low
2,0,6,1,12,Low
2,0,6,2,12,Low
2,0,6,3,12,Low
2,0,6,4,12,Low
2,0,6,5,12,Low
2,0,6,6,12,Low
2,0,6,7,12,Low
2,0,6,8,12,Low
2,0,6,9,12,Low
2,0,6,10,12,Low
2,0,6,11,12,Low
2,0,6,12,12,Low
2,0,6,13,12,Low
2,0,6,14,12,Low
2,0,6,15,12,Low
2,0,6,16,12,Low
2,0,6,17,12,Low
2,0,6,18,12,Low
2,0,6,19,12,Low
2,0,6,20,12,Low
2,0,6,21,12,Low
2,0,6,22,12,Low
2,0,6,23,12,Low
2,0,7,0,12,Low
2,0,7,1,12,Low
2,0,7,2,12,Low
2,0,7,3,12,Low
2,0,7,4,12,Low
2,0,7,5,12,Low
2,0,7,6,12,Low
2,0,7,7,12,Low
2,0,7,8,12,Low
2,0,7,9,12,Low
2,0,7,10,12,Low
2,0,7,11,12,Low
2,0,7,12,12,Low
2,0,7,13,12,Low
2,0,7,14,12,Low
2,0,7,15,12,Low
2,0,7,16,12,Low
2,0,7,17,12,Low
2,0,7,18,12,Low
2,0,7,19,12,Low
2,0,7,20,12,Low
2,0,7,21,12,Low
2,0,7,22,12,Low
2,0,7,23,12,Low
2,1,1,0,12,Low
2,1,1,1,12,Low
2,1,1,2,12,Low
2,1,1,3,12,Low
2,1,1,4,12,Low
2,1,1,5,12,Low
2,1,1,6,12,Low
2,1,1,7,12,Low
2,1,1,8,12,Low
2,1,1,9,12,Low
2,1,1,10,12,Low
2,1,1,11,12,Low
2,1,1,12,12,Low
2,1,1,13,12,Low
2,1,1,14,12,Low
2,1,1,15,12,Low
2,1,1,16,12,Low
2,1,1,17,12,Low
2,1,1,18,12,Low
2,1,1,19,12,Low
2,1,1,20,12,Low
2,1,1,21,12,Low
2,1,1,22,12,Low
2,1,1,23,12,Low
2,1,2,0,12,Low
2,1,2,1,12,Low
2,1,2,2,12,Low
2,1,2,3,12,Low
2,1,2,4,12,Low
2,1,2,5,12,Low
2,1,2,6,12,Low
2,1,2,7,12,Low
2,1,2,8,12,Low
2,1,2,9,12,Low
2,1,2,10,12,Low
2,1,2,11,12,Low
2,1,2,12,12,Low
2,1,2,13,12,Low
2,1,2,14,12,Low
2,1,2,15,12,Low
2,1,2,16,12,Low
2,1,2,17,12,Low
2,1,2,18,12,Low
2,1,2,19,12,Low
2,1,2,20,12,Low
2,1,2,21,12,Low
2,1,2,22,12,Low
2,1,2,23,12,Low
2,1,3,0,12,Low
2,1,3,1,12,Low
2,1,3,2,12,Low
2,1,3,3,12,Low
2,1,3,4,12,Low
2,1,3,5,12,Low
2,1,3,6,12,Low
2,1,3,7,12,Low
2,1,3,8,12,Low
2,1,3,9,12,Low
2,1,3,10,12,Low
2,1,3,11,12,Low
2,1,3,12,12,Low
2,1,3,13,12,Low
2,1,3,14,12,Low
2,1,3,15,12,Low
2,1,3,16,12,Low
2,1,3,17,12,Low
2,1,3,18,12,Low
2,1,3,19,12,Low
2,1,3,20,12,Low
2,1,3,21,12,Low
2,1,3,22,12,Low
2,1,3,23,12,Low
2,1,4,0,12,Low
2,1,4,1,12,Low
2,1,4,2,12,Low
2,1,4,3,12,Low
2,1,4,4,12,Low
2,1,4,5,12,Low
2,1,4,6,12,Low
2,1,4,7,12,Low
2,1,4,8,12,Low
2,1,4,9,12,Low
2,1,4,10,12,Low
2,1,4,11,12,Low
2,1,4,12,12,Low
2,1,4,13,12,Low
2,1,4,14,12,Low
2,1,4,15,12,Low
2,1,4,16,12,Low
2,1,4,17,12,Low
2,1,4,18,12,Low
2,1,4,19,12,Low
2,1,4,20,12,Low
2,1,4,21,12,Low
2,1,4,22,12,Low
2,1,4,23,12,Low
2,1,5,0,12,Low
2,1,5,1,12,Low
2,1,5,2,12,Low
2,1,5,3,12,Low
2,1,5,4,12,Low
2,1,5,5,12,Low
2,1,5,6,12,Low
2,1,5,7,12,Low
2,1,5,8,12,Low
2,1,5,9,12,Low
2,1,5,10,12,Low
2,1,5,11,12,Low
2,1,5,12,12,Low
2,1,5,13,12,Low
2,1,5,14,12,Low
2,1,5,15,12,Low
2,1,5,16,12,Low
2,1,5,17,12,Low
2,1,5,18,12,Low
2,1,5,19,12,Low
2,1,5,20,12,Low
2,1,5,21,12,Low
2,1,5,22,12,Low
2,1,5,23,12,Low
2,1,6,0,12,Low
2,1,6,1,12,Low
2,1,6,2,12,Low
2,1,6,3,12,Low
2,1,6,4,12,Low
2,1,6,5,12,Low
2,1,6,6,12,Low
2,1,6,7,12,Low
2,1,6,8,12,Low
2,1,6,9,12,Low
2,1,6,10,12,Low
2,1,6,11,12,Low
2,1,6,12,12,Low
2,1,6,13,12,Low
2,1,6,14,12,Low
2,1,6,15,12,Low
2,1,6,16,12,Low
2,1,6,17,12,Low
2,1,6,18,12,Low
2,1,6,19,12,Low
2,1,6,20,12,Low
2,1,6,21,12,Low
2,1,6,22,12,Low
2,1,6,23,12,Low
2,1,7,0,12,Low
2,1,7,1,12,Low
2,1,7,2,12,Low
2,1,7,3,12,Low
2,1,7,4,12,Low
2,1,7,5,12,Low
2,1,7,6,12,Low
2,1,7,7,12,Low
2,1,7,8,12,Low
2,1,7,9,12,Low
2,1,7,10,12,Low
2,1,7,11,12,Low
2,1,7,12,12,Low
2,1,7,13,12,Low
2,1,7,14,12,Low
2,1,7,15,12,Low
2,1,7,16,12,Low
2,1,7,17,12,Low
2,1,7,18,12,Low
2,1,7,19,12,Low
2,1,7,20,12,Low
2,1,7,21,12,Low
2,1,7,22,12,Low
2,1,7,23,12,Low
2,2,1,0,12,Low
2,2,1,1,12,Low
2,2,1,2,12,Low
2,2,1,3,12,Low
2,2,1,4,12,Low
2,2,1,5,12,Low
2,2,1,6,12,Low
2,2,1,7,12,Low
2,2,1,8,12,Low
2,2,1,9,12,Low
2,2,1,10,12,Low
2,2,1,11,12,Low
2,2,1,12,12,Low
2,2,1,13,12,Low
2,2,1,14,12,Low
2,2,1,15,12,Low
2,2,1,16,12,Low
2,2,1,17,12,Low
2,2,1,18,12,Low
2,2,1,19,12,Low
2,2,1,20,12,Low
2,2,1,21,12,Low
2,2,1,22,12,Low
2,2,1,23,12,Low
2,2,2,0,12,Low
2,2,2,1,12,Low
2,2,2,2,12,Low
2,2,2,3,12,Low
2,2,2,4,12,Low
2,2,2,5,12,Low
2,2,2,6,12,Low
2,2,2,7,12,Low
2,2,2,8,12,Low
2,2,2,9,12,Low
2,2,2,10,12,Low
2,2,2,11,12,Low
2,2,2,12,12,Low
2,2,2,13,12,Low
2,2,2,14,12,Low
2,2,2,15,12,Low
2,2,2,16,12,Low
2,2,2,17,12,Low
2,2,2,18,12,Low
2,2,2,19,12,Low
2,2,2,20,12,Low
2,2,2,21,12,Low
2,2,2,22,12,Low
2,2,2,23,12,Low
2,2,3,0,12,Low
2,2,3,1,12,Low
2,2,3,2,12,Low
2,2,3,3,12,Low
2,2,3,4,12,Low
2,2,3,5,12,Low
2,2,3,6,12,Low
2,2,3,7,12,Low
2,2,3,8,12,Low
2,2,3,9,12,Low
2,2,3,10,12,Low
2,2,3,11,12,Low
2,2,3,12,12,Low
2,2,3,13,12,Low
2,2,3,14,12,Low
2,2,3,15,12,Low
2,2,3,16,12,Low
2,2,3,17,12,Low
2,2,3,18,12,Low
2,2,3,19,12,Low
2,2,3,20,12,Low
2,2,3,21,12,Low
2,2,3,22,12,Low
2,2,3,23,12,Low
2,2,4,0,12,Low
2,2,4,1,12,Low
2,2,4,2,12,Low
2,2,4,3,12,Low
2,2,4,4,12,Low
2,2,4,5,12,Low
2,2,4,6,12,Low
2,2,4,7,12,Low
2,2,4,8,12,Low
2,2,4,9,12,Low
2,2,4,10,12,Low
2,2,4,11,12,Low
2,2,4,12,12,Low
2,2,4,13,12,Low
2,2,4,14,12,Low
2,2,4,15,12,Low
2,2,4,16,12,Low
2,2,4,17,12,Low
2,2,4,18,12,Low
2,2,4,19,12,Low
2,2,4,20,12,Low
2,2,4,21,12,Low
2,2,4,22,12,Low
2,2,4,23,12,Low
2,2,5,0,12,Low
2,2,5,1,12,Low
2,2,5,2,12,Low
2,2,5,3,12,Low
2,2,5,4,12,Low
2,2,5,5,12,Low
2,2,5,6,12,Low
2,2,5,7,12,Low
2,2,5,8,12,Low
2,2,5,9,12,Low
2,2,5,10,12,Low
2,2,5,11,12,Low
2,2,5,12,12,Low
2,2,5,13,12,Low
2,2,5,14,12,Low
2,2,5,15,12,Low
2,2,5,16,12,Low
2,2,5,17,12,Low
2,2,5,18,12,Low
2,2,5,19,12,Low
2,2,5,20,12,Low
2,2,5,21,12,Low
2,2,5,22,12,Low
2,2,5,23,12,Low
2,2,6,0,12,Low
2,2,6,1,12,Low
2,2,6,2,12,Low
2,2,6,3,12,Low
2,2,6,4,12,Low
2,2,6,5,12,Low
2,2,6,6,12,Low
2,2,6,7,12,Low
2,2,6,8,12,Low
2,2,6,9,12,Low
2,2,6,10,12,Low
2,2,6,11,12,Low
2,2,6,12,12,Low
2,2,6,13,12,Low
2,2,6,14,12,Low
2,2,6,15,12,Low
2,2,6,16,12,Low
2,2,6,17,12,Low
2,2,6,18,12,Low
2,2,6,19,12,Low
2,2,6,20,12,Low
2,2,6,21,12,Low
2,2,6,22,12,Low
2,2,6,23,12,Low
2,2,7,0,12,Low
2,2,7,1,12,Low
2,2,7,2,12,Low
2,2,7,3,12,Low
2,2,7,4,12,Low
2,2,7,5,12,Low
2,2,7,6,12,Low
2,2,7,7,12,Low
2,2,7,8,12,Low
2,2,7,9,12,Low
2,2,7,10,12,Low
2,2,7,11,12,Low
2,2,7,12,12,Low
2,2,7,13,12,Low
2,2,7,14,12,Low
2,2,7,15,12,Low
2,2,7,16,12,Low
2,2,7,17,12,Low
2,2,7,18,12,Low
2,2,7,19,12,Low
2,2,7,20,12,Low
2,2,7,21,12,Low
2,2,7,22,12,Low
2,2,7,23,12,Low
2,3,1,0,12,Low
2,3,1,1,12,Low
2,3,1,2,12,Low
2,3,1,3,12,Low
2,3,1,4,12,Low
2,3,1,5,12,Low
2,3,1,6,12,Low
2,3,1,7,12,Low
2,3,1,8,12,Low
2,3,1,9,12,Low
2,3,1,10,12,Low
2,3,1,11,12,Low
2,3,1,12,12,Low
2,3,1,13,12,Low
2,3,1,14,12,Low
2,3,1,15,12,Low
2,3,1,16,12,Low
2,3,1,17,12,Low
2,3,1,18,12,Low
2,3,1,19,12,Low
2,3,1,20,12,Low
2,3,1,21,12,Low
2,3,1,22,12,Low
2,3,1,23,12,Low
2,3,2,0,12,Low
2,3,2,1,12,Low
2,3,2,2,12,Low
2,3,2,3,12,Low
2,3,2,4,12,Low
2,3,2,5,12,Low
2,3,2,6,12,Low
2,3,2,7,12,Low
2,3,2,8,12,Low
2,3,2,9,12,Low
2,3,2,10,12,Low
2,3,2,11,12,Low
2,3,2,12,12,Low
2,3,2,13,12,Low
2,3,2,14,12,Low
2,3,2,15,12,Low
2,3,2,16,12,Low
2,3,2,17,12,Low
2,3,2,18,12,Low
2,3,2,19,12,Low
2,3,2,20,12,Low
2,3,2,21,12,Low
2,3,2,22,12,Low
2,3,2,23,12,Low
2,3,3,0,12,Low
2,3,3,1,12,Low
2,3,3,2,12,Low
2,3,3,3,12,Low
2,3,3,4,12,Low
2,3,3,5,12,Low
2,3,3,6,12,Low
2,3,3,7,12,Low
2,3,3,8,12,Low
2,3,3,9,12,Low
2,3,3,10,12,Low
2,3,3,11,12,Low
2,3,3,12,12,Low
2,3,3,13,12,Low
2,3,3,14,12,Low
2,3,3,15,12,Low
2,3,3,16,12,Low
2,3,3,17,12,Low
2,3,3,18,12,Low
2,3,3,19,12,Low
2,3,3,20,12,Low
2,3,3,21,12,Low
2,3,3,22,12,Low
2,3,3,23,12,Low
2,3,4,0,12,Low
2,3,4,1,12,Low
2,3,4,2,12,Low
2,3,4,3,12,Low
2,3,4,4,12,Low
2,3,4,5,12,Low
2,3,4,6,12,Low
2,3,4,7,12,Low
2,3,4,8,12,Low
2,3,4,9,12,Low
2,3,4,10,12,Low
2,3,4,11,12,Low
2,3,4,12,12,Low
2,3,4,13,12,Low
2,3,4,14,12,Low
2,3,4,15,12,Low
2,3,4,16,12,Low
2,3,4,17,12,Low
2,3,4,18,12,Low
2,3,4,19,12,Low
2,3,4,20,12,Low
2,3,4,21,12,Low
2,3,4,22,12,Low
2,3,4,23,12,Low
2,3,5,0,12,Low
2,3,5,1,12,Low
2,3,5,2,12,Low
2,3,5,3,12,Low
2,3,5,4,12,Low
2,3,5,5,12,Low
2,3,5,6,12,Low
2,3,5,7,12,Low
2,3,5,8,12,Low
2,3,5,9,12,Low
2,3,5,10,12,Low
2,3,5,11,12,Low
2,3,5,12,12,Low
2,3,5,13,12,Low
2,3,5,14,12,Low
2,3,5,15,12,Low
2,3,5,16,12,Low
2,3,5,17,12,Low
2,3,5,18,12,Low
2,3,5,19,12,Low
2,3,5,20,12,Low
2,3,5,21,12,Low
2,3,5,22,12,Low
2,3,5,23,12,Low
2,3,6,0,12,Low
2,3,6,1,12,Low
2,3,6,2,12,Low
2,3,6,3,12,Low
2,3,6,4,12,Low
2,3,6,5,12,Low
2,3,6,6,12,Low
2,3,6,7,12,Low
2,3,6,8,12,Low
2,3,6,9,12,Low
2,3,6,10,12,Low
2,3,6,11,12,Low
2,3,6,12,12,Low
2,3,6,13,12,Low
2,3,6,14,12,Low
2,3,6,15,12,Low
2,3,6,16,12,Low
2,3,6,17,12,Low
2,3,6,18,12,Low
2,3,6,19,12,Low
2,3,6,20,12,Low
2,3,6,21,12,Low
2,3,6,22,12,Low
2,3,6,23,12,Low
2,3,7,0,12,Low
2,3,7,1,12,Low
2,3,7,2,12,Low
2,3,7,3,12,Low
2,3,7,4,12,Low
2,3,7,5,12,Low
2,3,7,6,12,Low
2,3,7,7,12,Low
2,3,7,8,12,Low
2,3,7,9,12,Low
2,3,7,10,12,Low
2,3,7,11,12,Low
2,3,7,12,12,Low
2,3,7,13,12,Low
2,3,7,14,12,Low
2,3,7,15,12,Low
2,3,7,16,12,Low
2,3,7,17,12,Low
2,3,7,18,12,Low
2,3,7,19,12,Low
2,3,7,20,12,Low
2,3,7,21,12,Low
2,3,7,22,12,Low
2,3,7,23,12,Low
2,4,1,0,12,Low
2,4,1,1,12,Low
2,4,1,2,12,Low
2,4,1,3,12,Low
2,4,1,4,12,Low
2,4,1,5,12,Low
2,4,1,6,12,Low
2,4,1,7,12,Low
2,4,1,8,12,Low
2,4,1,9,12,Low
2,4,1,10,12,Low
2,4,1,11,12,Low
2,4,1,12,12,Low
2,4,1,13,12,Low
2,4,1,14,12,Low
2,4,1,15,12,Low
2,4,1,16,12,Low
2,4,1,17,12,Low
2,4,1,18,12,Low
2,4,1,19,12,Low
2,4,1,20,12,Low
2,4,1,21,12,Low
2,4,1,22,12,Low
2,4,1,23,12,Low
2,4,2,0,12,Low
2,4,2,1,12,Low
2,4,2,2,12,Low
2,4,2,3,12,Low
2,4,2,4,12,Low
2,4,2,5,12,Low
2,4,2,6,12,Low
2,4,2,7,12,Low
2,4,2,8,12,Low
2,4,2,9,12,Low
2,4,2,10,12,Low
2,4,2,11,12,Low
2,4,2,12,12,Low
2,4,2,13,12,Low
2,4,2,14,12,Low
2,4,2,15,12,Low
2,4,2,16,12,Low
2,4,2,17,12,Low
2,4,2,18,12,Low
2,4,2,19,12,Low
2,4,2,20,12,Low
2,4,2,21,12,Low
2,4,2,22,12,Low
2,4,2,23,12,Low
2,4,3,0,12,Low
2,4,3,1,12,Low
2,4,3,2,12,Low
2,4,3,3,12,Low
2,4,3,4,12,Low
2,4,3,5,12,Low
2,4,3,6,12,Low
2,4,3,7,12,Low
2,4,3,8,12,Low
2,4,3,9,12,Low
2,4,3,10,12,Low
2,4,3,11,12,Low
2,4,3,12,12,Low
2,4,3,13,12,Low
2,4,3,14,12,Low
2,4,3,15,12,Low
2,4,3,16,12,Low
2,4,3,17,12,Low
2,4,3,18,12,Low
2,4,3,19,12,Low
2,4,3,20,12,Low
2,4,3,21,12,Low
2,4,3,22,12,Low
2,4,3,23,12,Low
2,4,4,0,12,Low
2,4,4,1,12,Low
2,4,4,2,12,Low
2,4,4,3,12,Low
2,4,4,4,12,Low
2,4,4,5,12,Low
2,4,4,6,12,Low
2,4,4,7,12,Low
2,4,4,8,12,Low
2,4,4,9,12,Low
2,4,4,10,12,Low
2,4,4,11,12,Low
2,4,4,12,12,Low
2,4,4,13,12,Low
2,4,4,14,12,Low
2,4,4,15,12,Low
2,4,4,16,12,Low
2,4,4,17,12,Low
2,4,4,18,12,Low
2,4,4,19,12,Low
2,4,4,20,12,Low
2,4,4,21,12,Low
2,4,4,22,12,Low
2,4,4,23,12,Low
2,4,5,0,12,Low
2,4,5,1,12,Low
2,4,5,2,12,Low
2,4,5,3,12,Low
2,4,5,4,12,Low
2,4,5,5,12,Low
2,4,5,6,12,Low
2,4,5,7,12,Low
2,4,5,8,12,Low
2,4,5,9,12,Low
2,4,5,10,12,Low
2,4,5,11,12,Low
